Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,Unnamed: 30
1627199088.803,,2000.0,48.71422,0.002316288,0.0,3,0.9969037,0.0,,,,,,,,,,,,,,32,1,4.0,0.3806,0.0,0,1,0,
1627199128.439,,2000.0,49.18944,0.002266902,0.0,3,0.996877,0.0,,,,,,,,,,,,,,32,1,4.0,0.3184624,0.0,0,1,0,
1627199177.284,,2000.0,49.70089,0.002211665,0.0,3,0.9972641,0.0,,,,,,,,,,,,,,32,1,4.0,0.3743896,0.0,0,1,0,
1627199220.72,,2000.0,50.21334,0.00216179,0.0,3,0.9969497,0.0,,,,,,,,,,,,,,32,1,4.0,0.3938904,0.0,0,1,0,
1627199276.174,,2000.0,50.86144,0.002105431,0.0,3,0.9970338,0.0,,,,,,,,,,,,,,32,1,4.0,0.3710899,0.0,0,1,0,
1627199310.7,,2000.0,51.23967,0.00206793,0.0,3,0.9971738,0.0,,,,,,,,,,,,,,32,1,4.0,0.3853607,0.0,0,1,0,
1627199350.386,,2000.0,51.71488,0.002011495,0.0,3,0.9721076,0.0,,,,,,,,,,,,,,32,1,4.0,0.4127388,0.0,0,1,0,
1627199394.971,,2000.0,52.20148,0.001986628,0.0,3,0.9970989,0.0,,,,,,,,,,,,,,32,1,4.0,0.3629608,0.0,0,1,0,
1627199431.857,,2000.0,52.63461,0.001953726,0.0,3,0.9970128,0.0,,,,,,,,,,,,,,32,1,4.0,0.2593498,0.0,0,1,0,
1627199486.072,,2000.0,53.18117,0.001910446,0.0,3,0.9970638,0.0,,,,,,,,,,,,,,32,1,4.0,0.3306084,0.0,0,1,0,
1627199531.067,,2000.0,53.69145,0.001872444,0.0,3,0.9971449,0.0,,,,,,,,,,,,,,32,1,4.0,0.3525887,0.0,0,1,0,
1627199575.772,,2000.0,54.20206,0.001837095,0.0,3,0.9972229,0.0,,,,,,,,,,,,,,32,1,4.0,0.3751488,0.0,0,1,0,
1627199615.838,,2000.0,54.66898,0.001806945,0.0,3,0.9971659,0.0,,,,,,,,,,,,,,32,1,4.0,0.2877693,0.0,0,1,0,
1627199666.933,,2000.0,55.1973,0.001773409,0.0,3,0.9972803,0.0,,,,,,,,,,,,,,32,1,4.0,0.350811,0.0,0,1,0,
1627199710.258,,2000.0,55.68536,0.0017438,0.0,3,0.997033,0.0,,,,,,,,,,,,,,32,1,4.0,0.3606911,0.0,0,1,0,
1627199753.833,,2000.0,56.22641,0.001714609,0.0,3,0.9970807,0.0,,,,,,,,,,,,,,32,1,4.0,0.2757416,0.0,0,1,0,
1627199802.488,,2000.0,56.73645,0.001757255,0.0,3,0.9639984,0.0,,,,,,,,,,,,,,32,1,4.0,0.3185883,0.0,0,1,0,
1627199844.134,,2000.0,57.17673,0.001660377,0.0,3,0.997143,0.0,,,,,,,,,,,,,,32,1,4.0,0.3390198,0.0,0,0,0,
1627199890.699,,2000.0,57.71157,0.001633981,0.0,3,0.9972141,0.0,,,,,,,,,,,,,,32,1,4.0,0.3935928,0.0,0,0,0,
1627199974.59,,2000.0,58.58955,0.001586149,0.0,3,0.9970526,0.0,,,,,,,,,,,,,,32,1,4.0,0.3803406,0.0,0,0,0,
1627200009.507,,2000.0,58.99516,0.001567011,0.0,3,0.9969736,0.0,,,,,,,,,,,,,,32,1,4.0,0.4020004,0.0,0,0,0,
1627200043.783,,2000.0,59.40562,0.001550042,0.0,3,0.9968693,0.0,,,,,,,,,,,,,,32,1,4.0,0.3652916,0.0,0,0,0,
1627200080.169,,2000.0,59.80275,0.001529429,0.0,3,0.9969511,0.0,,,,,,,,,,,,,,32,1,4.0,0.3894997,0.0,0,0,0,
1627200255.421,,2000.0,60.01623,0.001523231,0.0,3,0.9974505,0.0,,,,,,,,,,,,,,32,1,4.0,0.0574379,0.0,0,0,0,
1627202812.582,,100.0,10.00349,0.007603704,0.0,3,0.9973575,0.0,,,,,,,,,,,,,,32,1,4.0,0.009478569,0.0,0,1,0,
1627202905.582,,100.0,10.68449,0.007602297,0.0,3,0.9974124,0.0,,,,,,,,,,,,,,32,1,4.0,0.3607502,0.0,0,1,0,
1627202949.547,,100.0,11.18378,0.007600728,0.0,3,0.9973446,0.0,,,,,,,,,,,,,,32,1,4.0,0.3615904,0.0,0,1,0,
1627202995.193,,100.0,11.68942,0.007601297,0.0,3,0.9973103,0.0,,,,,,,,,,,,,,32,1,4.0,0.3498907,0.0,0,1,0,
1627203046.387,,100.0,12.18818,0.007601386,0.0,3,0.9974673,0.0,,,,,,,,,,,,,,32,1,4.0,0.3185101,0.0,0,1,0,
1627203093.102,,100.0,12.70019,0.007675052,0.0,3,0.9919418,0.0,,,,,,,,,,,,,,32,1,4.0,0.3774805,0.0,0,1,0,
1627203139.047,,100.0,13.21772,0.007597107,0.0,3,0.9972924,0.0,,,,,,,,,,,,,,32,1,4.0,0.4295998,0.0,0,0,0,
1627203180.043,,100.0,13.70606,0.007593553,0.0,3,0.9975229,0.0,,,,,,,,,,,,,,32,1,4.0,0.37918,0.0,0,0,0,
1627203224.088,,100.0,14.17978,0.007591593,0.0,3,0.9975597,0.0,,,,,,,,,,,,,,32,1,4.0,0.3460703,0.0,0,0,0,
1627203271.563,,100.0,14.70362,0.007587158,0.0,3,0.9974536,0.0,,,,,,,,,,,,,,32,1,4.0,0.3625498,0.0,0,0,0,
1627203315.539,,100.0,15.18724,0.007583136,0.0,3,0.997292,0.0,,,,,,,,,,,,,,32,1,4.0,0.3724298,0.0,0,0,0,
1627203359.094,,100.0,15.70193,0.007578963,0.0,3,0.9974224,0.0,,,,,,,,,,,,,,32,1,4.0,0.3986797,0.0,0,0,0,
1627203404.969,,100.0,16.19069,0.007577465,0.0,3,0.9975207,0.0,,,,,,,,,,,,,,32,1,4.0,0.3636894,0.0,0,0,0,
1627203451.505,,100.0,16.71022,0.007567439,0.0,3,0.9974392,0.0,,,,,,,,,,,,,,32,1,4.0,0.4008503,0.0,0,0,0,
1627203494.47,,100.0,17.19495,0.007561604,0.0,3,0.9974225,0.0,,,,,,,,,,,,,,32,1,4.0,0.3650589,0.0,0,0,0,
1627203539.815,,100.0,17.68312,0.007554377,0.0,3,0.997381,0.0,,,,,,,,,,,,,,32,1,4.0,0.3646202,0.0,0,0,0,
1627203586.36,,100.0,18.19264,0.007543238,0.0,3,0.997449,0.0,,,,,,,,,,,,,,32,1,4.0,0.3618202,0.0,0,0,0,
1627203630.526,,100.0,18.70298,0.007534328,0.0,3,0.9973192,0.0,,,,,,,,,,,,,,32,1,4.0,0.3959007,0.0,0,0,0,
1627203674.391,,100.0,19.2,0.0075222,0.0,3,0.9973029,0.0,,,,,,,,,,,,,,32,1,4.0,0.382021,0.0,0,0,0,
1627203718.037,,100.0,19.71549,0.00751069,0.0,3,0.9973982,0.0,,,,,,,,,,,,,,32,1,4.0,0.3638802,0.0,0,0,0,
1627203761.912,,100.0,20.18828,0.007496845,0.0,3,0.9973011,0.0,,,,,,,,,,,,,,32,1,4.0,0.3697586,0.0,0,0,0,
1627203808.647,,100.0,20.72623,0.007481489,0.0,3,0.9973795,0.0,,,,,,,,,,,,,,32,1,4.0,0.3791504,0.0,0,0,0,
1627203850.023,,100.0,21.20115,0.007465986,0.0,3,0.9975407,0.0,,,,,,,,,,,,,,32,1,4.0,0.3780994,0.0,0,0,0,
1627203893.678,,100.0,21.67395,0.00750712,0.0,3,0.9909431,0.0,,,,,,,,,,,,,,32,1,4.0,0.33605,0.0,0,1,0,
1627203943.803,,100.0,22.21645,0.007429172,0.0,3,0.9975207,0.0,,,,,,,,,,,,,,32,1,4.0,0.3842201,0.0,0,1,0,
1627203985.848,,100.0,22.67765,0.007412536,0.0,3,0.9975102,0.0,,,,,,,,,,,,,,32,1,4.0,0.3467312,0.0,0,1,0,
1627204033.313,,100.0,23.18278,0.007390193,0.0,3,0.9972356,0.0,,,,,,,,,,,,,,32,1,4.0,0.3467293,0.0,0,1,0,
1627204078.109,,100.0,23.6727,0.00736875,0.0,3,0.9972424,0.0,,,,,,,,,,,,,,32,1,4.0,0.332489,0.0,0,1,0,
1627204122.194,,100.0,24.18148,0.007347259,0.0,3,0.9974678,0.0,,,,,,,,,,,,,,32,1,4.0,0.3280411,0.0,0,1,0,
1627204167.559,,100.0,24.67659,0.007325124,0.0,3,0.9973977,0.0,,,,,,,,,,,,,,32,1,4.0,0.3438511,0.0,0,1,0,
1627204209.505,,100.0,25.19964,0.007299771,0.0,3,0.9975277,0.0,,,,,,,,,,,,,,32,1,4.0,0.2938805,0.0,0,1,0,
1627204254.4,,100.0,25.68151,0.007276715,0.0,3,0.9975768,0.0,,,,,,,,,,,,,,32,1,4.0,0.3504715,0.0,0,1,0,
1627204298.265,,100.0,26.19099,0.007249012,0.0,3,0.9973214,0.0,,,,,,,,,,,,,,32,1,4.0,0.3174496,0.0,0,1,0,
1627204376.547,,100.0,27.02155,0.007200386,0.0,3,0.9974181,0.0,,,,,,,,,,,,,,32,1,4.0,0.28442,0.0,0,1,0,
1627204409.774,,100.0,27.37517,0.007180944,0.0,3,0.9972441,0.0,,,,,,,,,,,,,,32,1,4.0,0.3353195,0.0,0,1,0,
1627204442.39,,100.0,27.7417,0.007158777,0.0,3,0.9975048,0.0,,,,,,,,,,,,,,32,1,4.0,0.3465405,0.0,0,1,0,
1627204477.647,,100.0,28.17495,0.007132957,0.0,3,0.9973251,0.0,,,,,,,,,,,,,,32,1,4.0,0.3195705,0.0,0,1,0,
1627204526.731,,100.0,28.69696,0.007098814,0.0,3,0.9973733,0.0,,,,,,,,,,,,,,32,1,4.0,0.3490505,0.0,0,1,0,
1627204572.967,,100.0,29.18843,0.007066047,0.0,3,0.9974473,0.0,,,,,,,,,,,,,,32,1,4.0,0.3686008,0.0,0,1,0,
1627204616.122,,100.0,29.69776,0.007033233,0.0,3,0.9974169,0.0,,,,,,,,,,,,,,32,1,4.0,0.38377,0.0,0,1,0,
1627204663.777,,100.0,30.20719,0.006994189,0.0,3,0.9974172,0.0,,,,,,,,,,,,,,32,1,4.0,0.4036102,0.0,0,1,0,
1627204718.001,,100.0,30.80109,0.006948177,0.0,3,0.9973574,0.0,,,,,,,,,,,,,,32,1,4.0,0.3705406,0.0,0,1,0,
1627204752.378,,100.0,31.19855,0.006917437,0.0,3,0.9974353,0.0,,,,,,,,,,,,,,32,1,4.0,0.3708305,0.0,0,1,0,
1627204794.403,,100.0,31.68389,0.006873314,0.0,3,0.9973492,0.0,,,,,,,,,,,,,,32,1,4.0,0.3530197,0.0,0,1,0,
1627204842.378,,100.0,32.21162,0.006813225,0.0,3,0.997263,0.0,,,,,,,,,,,,,,32,1,4.0,0.3875923,0.0,0,1,0,
1627204884.374,,100.0,32.69334,0.006726478,0.0,3,0.9973532,0.0,,,,,,,,,,,,,,32,1,4.0,0.3372574,0.0,0,1,0,
1627204926.949,,100.0,33.20035,0.004241527,0.0,3,0.9116445,0.0,,,,,,,,,,,,,,32,1,4.0,0.3498802,0.0,0,1,0,
1627205003.581,,100.0,34.06263,0.00103685,0.0,3,0.990005,0.0,,,,,,,,,,,,,,32,1,4.0,0.3611603,0.0,0,1,0,
1627205037.658,,100.0,34.42315,0.0008992206,0.0,3,0.9909188,0.0,,,,,,,,,,,,,,32,1,4.0,0.3112488,0.0,0,0,0,
1627205071.804,,100.0,34.80341,0.0007930778,0.0,3,0.9923592,0.0,,,,,,,,,,,,,,32,1,4.0,0.3884087,0.0,0,0,0,
1627205144.626,,100.0,35.62289,0.0006169015,0.0,3,0.9925687,0.0,,,,,,,,,,,,,,32,1,4.0,0.3354301,0.0,0,0,0,
1627205180.013,,100.0,36.03281,0.0005544495,0.0,3,0.9934919,0.0,,,,,,,,,,,,,,32,1,4.0,0.4137115,0.0,0,0,0,
1627205215.319,,100.0,36.42074,0.0003394141,0.0,3,0.6605722,0.0,,,,,,,,,,,,,,32,1,4.0,0.3559608,0.0,0,0,0,
1627205252.725,,100.0,36.81013,0.0004611244,0.0,3,0.9933207,0.0,,,,,,,,,,,,,,32,1,4.0,0.3955307,0.0,0,0,0,
1627205289.391,,100.0,37.24021,0.0004247474,0.0,3,0.9936907,0.0,,,,,,,,,,,,,,32,1,4.0,0.3939171,0.0,0,0,0,
1627205328.207,,100.0,37.70514,0.0003981904,0.0,3,0.993463,0.0,,,,,,,,,,,,,,32,1,4.0,0.3871078,0.0,0,0,0,
1627205375.722,,100.0,38.20242,0.0003628567,0.0,3,0.9949286,0.0,,,,,,,,,,,,,,32,1,4.0,0.3993607,0.0,0,0,0,
1627205421.837,,100.0,38.72678,0.0003376965,0.0,3,0.9957902,0.0,,,,,,,,,,,,,,32,1,4.0,0.4066391,0.0,0,0,0,
1627205463.603,,100.0,39.20385,0.0003166981,0.0,3,0.9948678,0.0,,,,,,,,,,,,,,32,1,4.0,0.3975983,0.0,0,0,0,
1627205507.738,,100.0,39.68863,0.0002999709,0.0,3,0.9959639,0.0,,,,,,,,,,,,,,32,1,4.0,0.3517685,0.0,0,0,0,
1627205591.139,,100.0,40.61929,0.000273144,0.0,3,0.9950993,0.0,,,,,,,,,,,,,,32,1,4.0,0.3825607,0.0,0,0,0,
1627205628.026,,100.0,41.0496,0.0002640474,0.0,3,0.996427,0.0,,,,,,,,,,,,,,32,1,4.0,0.4780617,0.0,0,0,0,
1627205663.692,,100.0,41.43884,0.0002560647,0.0,3,0.9965978,0.0,,,,,,,,,,,,,,32,1,4.0,0.3986893,0.0,0,0,0,
1627205700.398,,100.0,41.84626,0.0002476147,0.0,3,0.9963878,0.0,,,,,,,,,,,,,,32,1,4.0,0.4161606,0.0,0,0,0,
1627205737.004,,100.0,42.28082,0.0002400242,0.0,3,0.9958909,0.0,,,,,,,,,,,,,,32,1,4.0,0.4048195,0.0,0,0,0,
1627205773.47,,100.0,42.70337,0.0002341536,0.0,3,0.996204,0.0,,,,,,,,,,,,,,32,1,4.0,0.3857994,0.0,0,0,0,
1627205811.956,,100.0,43.18075,0.0002283225,0.0,3,0.9960667,0.0,,,,,,,,,,,,,,32,1,4.0,0.3192101,0.0,0,1,0,
1627205863.711,,100.0,43.7014,0.0002217791,0.0,3,0.9959593,0.0,,,,,,,,,,,,,,32,1,4.0,0.3316803,0.0,0,1,0,
1627205908.046,,100.0,44.22383,0.0002164602,0.0,3,0.996264,0.0,,,,,,,,,,,,,,32,1,4.0,0.38974,0.0,0,1,0,
1627205950.622,,100.0,44.70634,0.0002113931,0.0,3,0.9960872,0.0,,,,,,,,,,,,,,32,1,4.0,0.3600388,0.0,0,1,0,
1627205995.717,,100.0,45.21696,0.000209191,0.0,3,0.9954057,0.0,,,,,,,,,,,,,,32,1,4.0,0.2671089,0.0,0,1,0,
1627206042.812,,100.0,45.6851,0.00020407,0.0,3,0.9952723,0.0,,,,,,,,,,,,,,32,1,4.0,0.3600922,0.0,0,1,0,
1627206088.737,,100.0,46.20653,0.0002006722,0.0,3,0.9961234,0.0,,,,,,,,,,,,,,32,1,4.0,0.3799706,0.0,0,1,0,
1627206130.963,,100.0,46.67485,0.0001980565,0.0,3,0.9956173,0.0,,,,,,,,,,,,,,32,1,4.0,0.3466415,0.0,0,1,0,
1627206177.698,,100.0,47.20502,0.0001941076,0.0,3,0.996414,0.0,,,,,,,,,,,,,,32,1,4.0,0.3896294,0.0,0,1,0,
1627206220.173,,100.0,47.67049,0.0001921287,0.0,3,0.9952185,0.0,,,,,,,,,,,,,,32,1,4.0,0.3331299,0.0,0,1,0,
1627206262.009,,100.0,48.22075,0.0001894615,0.0,3,0.9964029,0.0,,,,,,,,,,,,,,32,1,4.0,0.4210396,0.0,0,1,0,
1627206308.964,,100.0,48.69247,0.0001871875,0.0,3,0.9954258,0.0,,,,,,,,,,,,,,32,1,4.0,0.3405609,0.0,0,1,0,
1627206353.219,,100.0,49.16834,0.0001858265,0.0,3,0.9965054,0.0,,,,,,,,,,,,,,32,1,4.0,0.3217392,0.0,0,1,0,
1627206404.594,,100.0,49.69455,0.0001840141,0.0,3,0.9966459,0.0,,,,,,,,,,,,,,32,1,4.0,0.3510208,0.0,0,1,0,
1627206449.149,,100.0,50.21696,0.000181839,0.0,3,0.9957991,0.0,,,,,,,,,,,,,,32,1,4.0,0.3866501,0.0,0,1,0,
1627206504.483,,100.0,50.93888,0.0001839602,0.0,3,0.9842702,0.0,,,,,,,,,,,,,,32,1,4.0,0.3552399,0.0,0,1,0,
1627206540.47,,100.0,51.25,0.0001796222,0.0,3,0.9938864,0.0,,,,,,,,,,,,,,32,1,4.0,0.3647003,0.0,0,1,0,
1627206578.146,,100.0,51.66858,0.0001779891,0.0,3,0.9960655,0.0,,,,,,,,,,,,,,32,1,4.0,0.3277588,0.0,0,1,0,
1627206623.841,,100.0,52.21527,0.0001766971,0.0,3,0.9962394,0.0,,,,,,,,,,,,,,32,1,4.0,0.4021683,0.0,0,1,0,
1627206662.267,,100.0,52.72102,0.0001749988,0.0,3,0.9967456,0.0,,,,,,,,,,,,,,32,1,4.0,0.3295822,0.0,0,1,0,
1627206710.282,,100.0,53.19336,0.0001732505,0.0,3,0.9974889,0.0,,,,,,,,,,,,,,32,1,4.0,0.3670425,0.0,0,1,0,
1627206754.227,,100.0,53.68836,0.0001727193,0.0,3,0.9965508,0.0,,,,,,,,,,,,,,32,1,4.0,0.3464012,0.0,0,1,0,
1627206798.952,,100.0,54.20619,0.0001708468,0.0,3,0.996727,0.0,,,,,,,,,,,,,,32,1,4.0,0.3626976,0.0,0,1,0,
1627206841.708,,100.0,54.66698,0.0001695142,0.0,3,0.9968855,0.0,,,,,,,,,,,,,,32,1,4.0,0.3300667,0.0,0,1,0,
1627206890.093,,100.0,55.21688,0.0001681783,0.0,3,0.996709,0.0,,,,,,,,,,,,,,32,1,4.0,0.4156418,0.0,0,1,0,
1627206969.055,,100.0,56.08024,0.0002531326,0.0,3,0.7755925,0.0,,,,,,,,,,,,,,32,1,4.0,0.3763008,0.0,0,1,0,
1627207003.371,,100.0,56.49467,0.0001657488,0.0,3,0.9967914,0.0,,,,,,,,,,,,,,32,1,4.0,0.3902016,0.0,0,1,0,
1627207039.207,,100.0,56.89969,0.0001655416,0.0,3,0.9962398,0.0,,,,,,,,,,,,,,32,1,4.0,0.370182,0.0,0,1,0,
1627207073.294,,100.0,57.29612,0.0001638322,0.0,3,0.9964305,0.0,,,,,,,,,,,,,,32,1,4.0,0.3586807,0.0,0,1,0,
1627207107.27,,100.0,57.68002,0.0001630065,0.0,3,0.9969783,0.0,,,,,,,,,,,,,,32,1,4.0,0.3489876,0.0,0,0,0,
1627207152.025,,100.0,58.18534,0.0001619053,0.0,3,0.9971407,0.0,,,,,,,,,,,,,,32,1,4.0,0.3662491,0.0,0,0,0,
1627207198.0,,100.0,58.68288,0.0001606438,0.0,3,0.9963874,0.0,,,,,,,,,,,,,,32,1,4.0,0.3430519,0.0,0,0,0,
1627207244.826,,100.0,59.20397,0.0001595625,0.0,3,0.9970101,0.0,,,,,,,,,,,,,,32,1,4.0,0.3655434,0.0,0,0,0,
1627207287.021,,100.0,59.67261,0.0001582858,0.0,3,0.9952906,0.0,,,,,,,,,,,,,,32,1,4.0,0.3361015,0.0,0,0,0,
1627207474.611,,100.0,59.99625,0.000159396,0.0,3,0.9952859,0.0,,,,,,,,,,,,,,32,1,4.0,0.01247025,0.0,0,0,0,
